71 0.0038652 -1.01098138384e-06
72 0.0037367 -2.2116231901e-05
73 0.0036729 1.84953300963e-05
74 0.0035514 -1.49342907305e-06
75 0.0034357 -1.85019449321e-05
76 0.0033581 -1.51890906235e-07
77 0.0032681 3.13288384116e-06
78 0.0031879 1.36264148456e-05
79 0.003086 -9.9318900138e-08
80 0.003002 1.62566218042e-06
81 0.0029168 -2.30606213479e-07
82 0.0028337 -2.3019782631e-06
83 0.0027804 2.31758544664e-05
84 0.0027047 2.40654140646e-05
85 0.0025952 -1.09725141039e-05
86 0.002527 -6.77883315655e-06
87 0.0024763 1.29039122089e-05
88 0.0023826 -1.23684186858e-05
89 0.0023284 -4.15181667323e-08
90 0.0022682 4.43741289346e-06
91 0.0021577 -4.31802930203e-05
92 0.0021169 -2.28447293252e-05
93 0.0020974 1.70926242671e-05
94 0.0020248 2.2789402597e-06
95 0.0019673 9.60080808044e-07
96 0.0019275 1.57806341189e-05
97 0.0018698 1.11839498379e-05
98 0.0018134 6.41217345347e-06
99 0.0017559 -8.93720253575e-07
1 0.0277713 -6.47777777778e-06
2 0.0250439 -0.00196227283951
3 0.0262749 1.88986282579e-05
4 0.025483 -4.36680003048e-05
5 0.0249004 8.28061108147e-05
6 0.0242458 0.000117583718848
7 0.0235418 8.38119488797e-05
8 0.0229264 0.000120022728077
9 0.0222746 0.000101733207853
10 0.021669 0.000112046174302
11 0.0210825 0.000124350447238
12 0.0204876 0.000111621268148
13 0.0198969 8.69206773659e-05
14 0.0193622 0.000102497880772
15 0.0188288 0.000104089606306
16 0.0182536 4.90204505757e-05
17 0.0177662 6.73032158375e-05
18 0.0172719 6.46392376198e-05
19 0.016798 6.87187032415e-05
20 0.0163198 5.52209614848e-05
21 0.0158878 7.50148236658e-05
22 0.0154483 7.47588563417e-05
23 0.0149573 1.08016658878e-05
24 0.0146106 7.92821751687e-05
25 0.0141745 4.68298925251e-05
26 0.0137907 5.54651732883e-05
27 0.0133569 3.19947403028e-06
28 0.0129881 5.33559975166e-06
29 0.0126415 1.9367944203e-05
30 0.012322 5.04827235307e-05
31 0.0119952 6.45582034326e-05
32 0.0116127 1.34649200039e-05
33 0.0112787 1.66589444827e-06
34 0.0109745 1.07168418247e-05
35 0.0106728 1.35663739962e-05
36 0.01042 5.68561969408e-05
37 0.0101463 7.10213025813e-05
38 0.0097782 -1.72098447126e-05
39 0.0095671 4.37848731961e-05
40 0.0093043 4.55214044962e-05
41 0.0090746 7.30096988157e-05
42 0.0087573 5.75387384864e-06
43 0.0085187 1.02523773528e-05
44 0.0082705 -1.6018553514e-06
45 0.008057 1.46787517417e-05
46 0.0078453 2.63765641933e-05
47 0.0076169 1.51688818546e-05
48 0.0073882 -2.37192041913e-06
49 0.0072073 2.2021744037e-05
50 0.0070287 4.30128067026e-05
51 0.0067953 3.65967318308e-06
52 0.0066398 3.6816348928e-05
53 0.0063815 -3.80674385422e-05
54 0.0062455 4.25387919506e-06
55 0.0060402 -2.76781730048e-05
56 0.0059085 9.17399846755e-06
57 0.005719 -1.64558348232e-05
58 0.0055839 7.76238281077e-06
59 0.0054223 1.05509439936e-06
60 0.0052727 2.04523066604e-06
61 0.0051176 -6.64769240802e-06
62 0.0049918 9.89252126998e-06
63 0.0048501 6.5788401236e-06
64 0.0047076 -1.37890543539e-06
65 0.0045572 -2.097393584e-05
66 0.0044541 3.09756237781e-06
67 0.0043468 1.94365189784e-05
68 0.0042023 -4.85893988208e-06
69 0.0041148 2.45065862258e-05
70 0.0039655 -1.11741522805e-05
71 0.0038085 -5.77109813838e-05
72 0.0037361 -2.2716231901e-05
73 0.0036355 -1.89046699037e-05
74 0.0035458 -7.09342907305e-06
75 0.0034549 6.98055067872e-07
76 0.0033757 1.74481090938e-05
77 0.0032741 9.13288384116e-06
78 0.0031824 8.12641484557e-06
79 0.0031061 2.00006810999e-05
80 0.0030239 2.35256621804e-05
81 0.0029052 -1.18306062135e-05
82 0.0027949 -4.11019782631e-05
83 0.0027676 1.03758544664e-05
84 0.0026723 -8.33458593542e-06
85 0.0026011 -5.07251410388e-06
86 0.0025285 -5.27883315655e-06
87 0.0024816 1.82039122089e-05
88 0.0023878 -7.16841868578e-06
89 0.0023322 3.75848183327e-06
90 0.0022815 1.77374128935e-05
91 0.0022771 7.62197069797e-05
92 0.0021441 4.35527067475e-06
93 0.0020889 8.59262426712e-06
94 0.0020064 -1.61210597403e-05
95 0.0019594 -6.93991919196e-06
96 0.0018884 -2.33193658811e-05
97 0.001836 -2.26160501621e-05
98 0.0018013 -5.68782654653e-06
99 0.001769 1.22062797464e-05
