1 0.0279218 0.000144022222222
2 0.0269441 -6.20728395062e-05
3 0.0262619 5.89862825789e-06
4 0.0254891 -3.75680003048e-05
5 0.0248139 -3.69388918525e-06
6 0.0240872 -4.10162811523e-05
7 0.0234982 4.02119488797e-05
8 0.0228459 3.95227280775e-05
9 0.0221641 -8.7667921469e-06
10 0.0216259 6.89461743016e-05
11 0.0209729 1.47504472377e-05
12 0.0204533 7.73212681478e-05
13 0.0197907 -1.92793226341e-05
14 0.0193074 4.76978807724e-05
15 0.018761 3.62896063065e-05
16 0.01825 4.54204505757e-05
17 0.0176897 -9.19678416248e-06
18 0.0170985 -0.00010876076238
19 0.0167696 4.03187032415e-05
20 0.0162808 1.62209614848e-05
21 0.0158463 3.35148236658e-05
22 0.0154009 2.73588563417e-05
23 0.0150114 6.49016658878e-05
24 0.0145924 6.10821751687e-05
25 0.0141192 -8.47010747491e-06
26 0.0137429 7.66517328829e-06
27 0.0132949 -5.88005259697e-05
28 0.0129321 -5.06644002483e-05
29 0.0125782 -4.3932055797e-05
30 0.0122724 8.82723530698e-07
31 0.0064846 -0.00544604179657
32 0.0118492 0.000249964920004
33 0.0116243 0.000347265894448
34 0.0112134 0.000249616841825
35 0.0109407 0.000281466373996
36 0.0106045 0.000241356196941
37 0.0103322 0.000256921302581
38 0.0100625 0.000267090155287
39 0.0097424 0.000219084873196
40 0.0094928 0.000234021404496
41 0.0092296 0.000228009698816
42 0.0089621 0.000210553873849
43 0.0086884 0.000179952377353
44 0.0084873 0.000215198144649
45 0.0082113 0.000168978751742
46 0.0079639 0.000144976564193
47 0.0077509 0.000149168881855
48 0.007499 0.000108428079581
49 0.0073486 0.000163321744037
50 0.0071399 0.000154212806703
51 0.0068615 6.98596731831e-05
52 0.0067487 0.000145716348928
53 0.0064948 7.52325614578e-05
54 0.0063716 0.000130353879195
55 0.0061367 6.88218269952e-05
56 0.0059854 8.60739984676e-05
57 0.0058409 0.000105444165177
58 0.0056316 5.54623828108e-05
59 0.0055737 0.000152455094399
60 0.0053439 7.3245230666e-05
61 0.0052023 7.8052307592e-05
62 0.0051339 0.00015199252127
63 0.00491 6.64788401236e-05
64 0.004754 4.50210945646e-05
65 0.0046019 2.372606416e-05
66 0.0045003 4.92975623778e-05
67 0.0043887 6.13365189784e-05
68 0.004244 3.68410601179e-05
69 0.004122 3.17065862258e-05
70 0.0039929 1.62258477195e-05
71 0.0039139 4.76890186162e-05
72 0.0037603 1.48376809905e-06
73 0.0037217 6.72953300963e-05
74 0.0035788 2.5906570927e-05
75 0.0034744 2.01980550679e-05
76 0.0033702 1.19481090938e-05
77 0.0032377 -2.72671161588e-05
78 0.0031934 1.91264148456e-05
79 0.003111 2.49006810999e-05
80 0.0030197 1.93256621804e-05
81 0.0029424 2.53693937865e-05
82 0.002835 -1.00197826311e-06
83 0.0027795 2.22758544664e-05
84 0.0027021 2.14654140646e-05
85 0.0026219 1.57274858961e-05
86 0.0025423 8.52116684345e-06
87 0.002481 1.76039122089e-05
88 0.0023817 -1.32684186858e-05
89 0.0023344 5.95848183327e-06
90 0.002247 -1.67625871065e-05
91 0.0022193 1.84197069797e-05
92 0.0021375 -2.24472932525e-06
93 0.0020876 7.29262426712e-06
94 0.0020429 2.03789402597e-05
95 0.001993 2.6660080808e-05
96 0.00189 -2.17193658811e-05
97 0.0018664 7.78394983785e-06
98 0.0018128 5.81217345347e-06
99 0.0017626 5.80627974642e-06
