1 0.02780692 2.91422222222e-05
2 0.02699935 -6.82283950617e-06
3 0.02622038 -3.56213717421e-05
4 0.02551765 -9.01800030483e-06
5 0.02480774 -9.85388918525e-06
6 0.02415279 2.45737188477e-05
7 0.02347417 1.61819488797e-05
8 0.02280003 -6.34727192253e-06
9 0.02220061 2.77432078531e-05
10 0.02155235 -4.60382569838e-06
11 0.02095124 -6.90955276231e-06
12 0.02039813 2.21512681478e-05
13 0.019806 -3.97932263413e-06
14 0.01927394 1.42378807724e-05
15 0.01873722 1.25096063065e-05
16 0.01820256 -2.01954942426e-06
17 0.01769674 -2.15678416248e-06
18 0.01721801 1.07492376198e-05
19 0.01674241 1.31287032415e-05
20 0.01624876 -1.58190385152e-05
21 0.01579682 -1.59651763342e-05
22 0.01539179 1.82488563417e-05
23 0.01495961 1.31116658878e-05
24 0.01453443 3.11217516867e-06
25 0.01412445 -3.22010747491e-06
26 0.01372274 -1.24948267117e-05
27 0.01334084 -1.28605259697e-05
28 0.01299981 1.70455997517e-05
29 0.01263156 9.427944203e-06
30 0.0122933 2.17827235307e-05
31 0.01191932 -1.13217965674e-05
32 0.0115941 -5.13507999606e-06
33 0.01127717 1.35894448274e-07
34 0.01095718 -6.60315817529e-06
35 0.01064973 -9.50362600375e-06
36 0.0103556 -7.5438030592e-06
37 0.01007664 1.36130258133e-06
38 0.00979071 -4.6998447126e-06
39 0.00951391 -9.40512680391e-06
40 0.0092681 9.3214044962e-06
41 0.00899513 -6.46030118425e-06
42 0.00874546 -6.08612615136e-06
43 0.00849601 -1.24376226472e-05
44 0.00827338 1.2781446486e-06
45 0.00803778 -4.5412482583e-06
46 0.00782476 5.83656419332e-06
47 0.00760818 6.44888185461e-06
48 0.00738101 -9.56192041913e-06
49 0.00718005 -5.22825596304e-06
50 0.00699637 1.06828067026e-05
51 0.00677933 -1.23103268169e-05
52 0.00661412 1.1136348928e-05
53 0.00640065 -1.89174385422e-05
54 0.00623712 -4.12612080494e-06
55 0.00606028 -7.5981730048e-06
56 0.00589179 -7.53600153245e-06
57 0.00574081 5.35416517679e-06
58 0.00557795 1.81238281077e-06
59 0.00541627 -4.97490560064e-06
60 0.00527596 5.30523066604e-06
61 0.00513272 8.47230759198e-06
62 0.00497844 -3.46747873002e-06
63 0.00483267 -1.08511598764e-05
64 0.00470436 -4.61890543539e-06
65 0.00458036 2.18606416004e-06
66 0.0044543 3.29756237781e-06
67 0.00432313 -4.23348102157e-06
68 0.00420251 -4.64893988208e-06
69 0.00408584 -4.45341377425e-06
70 0.00396916 -7.51415228052e-06
71 0.00386375 -2.46098138384e-06
72 0.00375205 -6.76623190095e-06
73 0.00363906 -1.53446699037e-05
74 0.00355078 -2.11342907305e-06
75 0.00345669 2.48805506787e-06
76 0.00335962 1.36810909376e-06
77 0.00326714 2.17288384116e-06
78 0.00317023 -4.04358515443e-06
79 0.00309179 5.69068109986e-06
80 0.00299378 -6.59433781958e-06
81 0.00292657 9.53939378652e-06
82 0.00283246 -3.5419782631e-06
83 0.00276275 5.52585446643e-06
84 0.00268268 2.04541406458e-06
85 0.00260789 1.71748589612e-06
86 0.00253669 2.91116684345e-06
87 0.00245556 -7.83608779109e-06
88 0.00238954 -5.42841868578e-06
89 0.00233173 3.28848183327e-06
90 0.00227181 8.04741289345e-06
91 0.00219836 -2.52029302025e-06
92 0.00213453 -5.21472932525e-06
93 0.00208454 4.23262426712e-06
94 0.00201513 -7.3910597403e-06
95 0.00195936 -6.97991919196e-06
96 0.00192465 1.29306341189e-05
97 0.00185711 -1.50605016215e-06
98 0.00180718 1.92173453466e-07
99 0.00175309 -3.70372025358e-06
